trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
62,False,"{'a': 0.001, 'e': 0.9408232397760097}",20,0,-115.92164405840819,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
63,False,"{'a': 0.001, 'e': 0.9398828867910889}",25,0,-74.43577052718821,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
64,False,"{'a': 0.001, 'e': 0.9389434736891332}",25,0,-163.7985356889515,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
65,False,"{'a': 0.001, 'e': 0.9380049995307295}",25,0,-92.84581839080393,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
66,False,"{'a': 0.001, 'e': 0.9370674633774034}",25,0,-109.35082343607401,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
67,False,"{'a': 0.001, 'e': 0.9361308642916188}",30,0,-132.46790385299738,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 3}",0
68,False,"{'a': 0.001, 'e': 0.9351952013367766}",25,0,-88.57635955459344,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
69,False,"{'a': 0.001, 'e': 0.9342604735772135}",25,0,-113.87461557422569,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
70,False,"{'a': 0.001, 'e': 0.933326680078202}",30,0,-179.97799243128836,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
71,False,"{'a': 0.001, 'e': 0.9323938199059483}",25,0,-50.05872654935312,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
72,False,"{'a': 0.001, 'e': 0.9314618921275921}",20,12,-57.48199776663808,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
73,False,"{'a': 0.001, 'e': 0.9305308958112057}",25,3,-109.12728069440223,"{0: 12, 1: 4, 2: 4, 3: 1, 4: 1}",1
74,False,"{'a': 0.001, 'e': 0.9296008300257927}",20,1,-118.7601059527279,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 2}",1
75,False,"{'a': 0.001, 'e': 0.9286716938412872}",25,0,-70.48233216952666,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
76,False,"{'a': 0.001, 'e': 0.9277434863285529}",20,0,-108.97679203105949,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
77,False,"{'a': 0.001, 'e': 0.9268162065593822}",25,10,-104.94713201534557,"{0: 7, 1: 0, 2: 6, 3: 1, 4: 1}",1
78,False,"{'a': 0.001, 'e': 0.9258898536064953}",20,11,-25.826400696127784,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
79,False,"{'a': 0.001, 'e': 0.9249644265435393}",25,0,-150.49962442222318,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
80,False,"{'a': 0.001, 'e': 0.9240399244450868}",20,0,-113.75191141492189,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
81,False,"{'a': 0.001, 'e': 0.9231163463866358}",20,0,-29.67061893111874,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
82,False,"{'a': 0.001, 'e': 0.922193691444608}",30,0,-59.96829652505408,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
83,False,"{'a': 0.001, 'e': 0.9212719586963487}",25,0,-84.61312971949337,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
84,False,"{'a': 0.001, 'e': 0.9203511472201247}",25,0,-77.01104215822492,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
85,False,"{'a': 0.001, 'e': 0.9194312560951247}",20,0,-65.65485680564858,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
86,False,"{'a': 0.001, 'e': 0.9185122844014574}",20,0,-88.10145424764688,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
87,False,"{'a': 0.001, 'e': 0.9175942312201509}",25,0,-118.99978428547017,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
88,False,"{'a': 0.001, 'e': 0.9166770956331523}",20,6,-19.59378992276249,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
89,False,"{'a': 0.001, 'e': 0.9157608767233256}",25,0,-185.27540225061193,"{0: 13, 1: 4, 2: 2, 3: 4, 4: 2}",0
90,False,"{'a': 0.001, 'e': 0.914845573574452}",20,0,-26.12684427111606,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
91,False,"{'a': 0.001, 'e': 0.9139311852712282}",25,0,-132.39073710892754,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
92,False,"{'a': 0.001, 'e': 0.9130177108992658}",25,0,-223.13284621379955,"{0: 12, 1: 4, 2: 4, 3: 1, 4: 4}",0
93,False,"{'a': 0.001, 'e': 0.9121051495450904}",30,0,-130.46394151034966,"{0: 17, 1: 6, 2: 4, 3: 2, 4: 1}",0
94,False,"{'a': 0.001, 'e': 0.9111935002961405}",20,0,-83.00523417966718,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
95,False,"{'a': 0.001, 'e': 0.910282762240767}",20,0,-103.95923793033755,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
96,False,"{'a': 0.001, 'e': 0.9093729344682314}",30,0,-133.7100004460242,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
97,False,"{'a': 0.001, 'e': 0.9084640160687062}",20,0,-22.36075237852503,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
98,False,"{'a': 0.001, 'e': 0.9075560061332727}",20,0,-243.24895909651508,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 5}",0
99,False,"{'a': 0.001, 'e': 0.9066489037539209}",25,10,-17.815533279474558,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
100,False,"{'a': 0.001, 'e': 0.9057427080235485}",20,0,-60.75973590513964,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
101,False,"{'a': 0.001, 'e': 0.9048374180359595}",20,15,4.847323204541437,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.001, 'e': 0.9039330328858641}",20,0,-87.84862006777658,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
103,False,"{'a': 0.001, 'e': 0.9030295516688768}",20,0,-49.10542992944938,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
104,False,"{'a': 0.001, 'e': 0.9021269734815165}",20,0,-167.6984306707706,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
105,False,"{'a': 0.001, 'e': 0.9012252974212047}",25,0,-125.2768943148765,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
106,False,"{'a': 0.001, 'e': 0.9003245225862656}",25,0,-135.64819758213721,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
107,False,"{'a': 0.001, 'e': 0.899424648075924}",25,0,-155.97372897283307,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
108,False,"{'a': 0.001, 'e': 0.8985256729903055}",30,0,-245.47174007300063,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 5}",0
109,False,"{'a': 0.001, 'e': 0.8976275964304349}",30,0,-164.09620800276141,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
110,False,"{'a': 0.001, 'e': 0.8967304174982355}",30,0,-102.65837347295039,"{0: 18, 1: 5, 2: 4, 3: 3, 4: 0}",0
111,False,"{'a': 0.001, 'e': 0.8958341352965282}",30,13,-30.9121684831076,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
112,False,"{'a': 0.001, 'e': 0.894938748929031}",20,0,-245.24743684080227,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 5}",0
113,False,"{'a': 0.001, 'e': 0.8940442575003572}",25,0,-81.80006180922045,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
114,False,"{'a': 0.001, 'e': 0.8931506601160155}",35,0,-24.6680840039206,"{0: 26, 1: 6, 2: 3, 3: 0, 4: 0}",0
115,False,"{'a': 0.001, 'e': 0.8922579558824083}",30,0,-137.92701904069716,"{0: 17, 1: 5, 2: 5, 3: 2, 4: 1}",0
116,False,"{'a': 0.001, 'e': 0.8913661439068313}",35,0,-166.76128754672743,"{0: 24, 1: 1, 2: 7, 3: 0, 4: 3}",0
117,False,"{'a': 0.001, 'e': 0.8904752232974726}",25,0,-128.5308711246509,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
118,False,"{'a': 0.001, 'e': 0.8895851931634113}",25,0,-129.68867544462762,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
119,False,"{'a': 0.001, 'e': 0.8886960526146174}",25,0,-165.4108338377501,"{0: 16, 1: 0, 2: 4, 3: 3, 4: 2}",0
120,False,"{'a': 0.001, 'e': 0.8878078007619501}",20,0,-110.7829276625427,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
121,False,"{'a': 0.001, 'e': 0.8869204367171575}",20,0,-151.72028770118806,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 2}",0
122,False,"{'a': 0.001, 'e': 0.8860339595928756}",20,4,-93.69798731857338,"{0: 8, 1: 2, 2: 5, 3: 0, 4: 1}",1
123,False,"{'a': 0.001, 'e': 0.8851483685026271}",20,0,-110.51585452118748,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
124,False,"{'a': 0.001, 'e': 0.8842636625608209}",25,0,-155.84631049021283,"{0: 14, 1: 6, 2: 2, 3: 0, 4: 3}",0
125,False,"{'a': 0.001, 'e': 0.8833798408827509}",20,0,-91.27098498524428,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
126,False,"{'a': 0.001, 'e': 0.8824969025845955}",25,8,-66.52787212629536,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
127,False,"{'a': 0.001, 'e': 0.8816148467834161}",25,0,-100.74877757335571,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
128,False,"{'a': 0.001, 'e': 0.880733672597157}",30,0,-157.46308700042056,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
129,False,"{'a': 0.001, 'e': 0.8798533791446438}",30,22,7.129823941151146,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.001, 'e': 0.8789739655455832}",20,0,-19.035098825466456,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
131,False,"{'a': 0.001, 'e': 0.8780954309205613}",25,0,-58.13293678918117,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
132,False,"{'a': 0.001, 'e': 0.8772177743910435}",30,0,-185.08384850128695,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
133,False,"{'a': 0.001, 'e': 0.8763409950793732}",20,0,-137.94682219018833,"{0: 11, 1: 6, 2: 0, 3: 0, 4: 3}",0
134,False,"{'a': 0.001, 'e': 0.8754650921087711}",30,0,-192.7489890964097,"{0: 22, 1: 0, 2: 2, 3: 2, 4: 4}",0
135,False,"{'a': 0.001, 'e': 0.874590064603334}",25,0,-182.29445413789847,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
136,False,"{'a': 0.001, 'e': 0.8737159116880344}",20,0,-118.63004609414827,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
137,False,"{'a': 0.001, 'e': 0.8728426324887193}",20,0,-80.50976062788942,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
138,False,"{'a': 0.001, 'e': 0.8719702261321094}",25,0,-167.1255037642533,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
139,False,"{'a': 0.001, 'e': 0.8710986917457983}",20,0,-126.74175394837684,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 3}",0
140,False,"{'a': 0.001, 'e': 0.8702280284582515}",20,8,-52.58716002782598,"{0: 6, 1: 2, 2: 3, 3: 1, 4: 0}",1
141,False,"{'a': 0.001, 'e': 0.8693582353988059}",25,0,-161.9575344714524,"{0: 15, 1: 4, 2: 2, 3: 1, 4: 3}",0
142,False,"{'a': 0.001, 'e': 0.8684893116976679}",25,18,0.8270557169602064,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.001, 'e': 0.867621256485914}",30,0,-116.37803912682786,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",0
144,False,"{'a': 0.001, 'e': 0.8667540688954889}",20,0,-46.02197869621559,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
145,False,"{'a': 0.001, 'e': 0.865887748059205}",20,0,-116.12929069253163,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
146,False,"{'a': 0.001, 'e': 0.8650222931107413}",25,0,-32.75773849186506,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
147,False,"{'a': 0.001, 'e': 0.8641577031846428}",25,0,-44.26448901234923,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
148,False,"{'a': 0.001, 'e': 0.8632939774163194}",20,0,-72.07420776538929,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
149,False,"{'a': 0.001, 'e': 0.8624311149420455}",30,13,-24.087540214329,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
150,False,"{'a': 0.001, 'e': 0.8615691148989583}",20,10,-102.77131510399732,"{0: 4, 1: 2, 2: 0, 3: 3, 4: 1}",1
151,False,"{'a': 0.001, 'e': 0.8607079764250578}",25,0,-76.60853087908569,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
152,False,"{'a': 0.001, 'e': 0.8598476986592055}",20,0,-97.74792825751332,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
153,False,"{'a': 0.001, 'e': 0.8589882807411234}",20,0,-93.76456999936836,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
154,False,"{'a': 0.001, 'e': 0.8581297218113938}",20,0,-115.53125358967138,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
155,False,"{'a': 0.001, 'e': 0.8572720210114575}",20,0,-139.14113008102177,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
156,False,"{'a': 0.001, 'e': 0.8564151774836135}",20,1,-69.08160640068483,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 0}",1
157,False,"{'a': 0.001, 'e': 0.8555591903710185}",20,0,-74.71015155142085,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
158,False,"{'a': 0.001, 'e': 0.8547040588176851}",30,0,-46.45006782542059,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
159,False,"{'a': 0.001, 'e': 0.8538497819684817}",20,0,-81.81782868439392,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
160,False,"{'a': 0.001, 'e': 0.8529963589691315}",25,0,-93.52811748738549,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
161,False,"{'a': 0.001, 'e': 0.8521437889662113}",20,0,-126.53425373470762,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
162,False,"{'a': 0.001, 'e': 0.8512920711071511}",20,15,-32.41907426829293,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
163,False,"{'a': 0.001, 'e': 0.850441204540233}",25,0,-125.17083246020648,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
164,False,"{'a': 0.001, 'e': 0.8495911884145902}",30,0,-48.00926297732163,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
165,False,"{'a': 0.001, 'e': 0.8487420218802068}",20,0,-135.15781412405346,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
166,False,"{'a': 0.001, 'e': 0.8478937040879159}",20,0,-155.4372972798414,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
167,False,"{'a': 0.001, 'e': 0.8470462341893996}",20,0,-107.7738583691437,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
168,False,"{'a': 0.001, 'e': 0.8461996113371882}",20,0,-113.76102065078221,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
169,False,"{'a': 0.001, 'e': 0.8453538346846587}",20,0,-92.02619684767578,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
170,False,"{'a': 0.001, 'e': 0.8445089033860343}",20,3,-20.501888180271877,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.001, 'e': 0.8436648165963837}",25,11,14.89774365057427,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.001, 'e': 0.8428215734716199}",25,10,-20.42360044257776,"{0: 8, 1: 7, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.001, 'e': 0.8419791731684999}",20,0,-4.298709122855334,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
174,False,"{'a': 0.001, 'e': 0.8411376148446232}",25,0,-68.75367379704949,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
175,False,"{'a': 0.001, 'e': 0.8402968976584314}",20,0,-160.98249555231908,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
176,False,"{'a': 0.001, 'e': 0.8394570207692074}",20,0,-90.44701327435847,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
177,False,"{'a': 0.001, 'e': 0.838617983337074}",30,0,-71.47319919046807,"{0: 22, 1: 5, 2: 1, 3: 1, 4: 1}",0
178,False,"{'a': 0.001, 'e': 0.8377797845229938}",25,0,-124.44655884804243,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
179,False,"{'a': 0.001, 'e': 0.8369424234887681}",35,0,-62.998362922927306,"{0: 26, 1: 2, 2: 5, 3: 2, 4: 0}",0
180,False,"{'a': 0.001, 'e': 0.8361058993970355}",20,0,-74.53038440766565,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
181,False,"{'a': 0.001, 'e': 0.835270211411272}",25,0,-81.51869293844501,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
182,False,"{'a': 0.001, 'e': 0.8344353586957896}",25,0,-95.46559317460434,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
183,False,"{'a': 0.001, 'e': 0.8336013404157353}",20,13,-1.1641379570368888,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.001, 'e': 0.832768155737091}",20,0,-159.3287960228679,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
185,False,"{'a': 0.001, 'e': 0.8319358038266718}",25,0,-71.600770536254,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
186,False,"{'a': 0.001, 'e': 0.8311042838521256}",25,0,-70.07934588451472,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
187,False,"{'a': 0.001, 'e': 0.8302735949819326}",20,5,-31.417621324080507,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.001, 'e': 0.8294437363854039}",20,0,-105.28066340802259,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
189,False,"{'a': 0.001, 'e': 0.8286147072326806}",20,0,-65.38356359879485,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.001, 'e': 0.8277865066947336}",20,0,-135.8843393382785,"{0: 6, 1: 6, 2: 7, 3: 0, 4: 1}",0
191,False,"{'a': 0.001, 'e': 0.8269591339433623}",20,0,-91.61375801224018,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.8261325881511938}",30,0,-130.5870425806129,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
193,False,"{'a': 0.001, 'e': 0.8253068684916823}",30,23,3.839490285699871,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.001, 'e': 0.8244819741391082}",25,12,-68.66903522338353,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 2}",1
195,False,"{'a': 0.001, 'e': 0.8236579042685769}",30,0,-76.03810897200742,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
196,False,"{'a': 0.001, 'e': 0.8228346580560184}",30,4,-121.1165809294243,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 2}",1
197,False,"{'a': 0.001, 'e': 0.8220122346781865}",20,0,-92.94012213061374,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
198,False,"{'a': 0.001, 'e': 0.821190633312658}",30,0,-102.22773686470029,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
199,False,"{'a': 0.001, 'e': 0.8203698531378311}",20,0,-77.66621885723436,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
200,False,"{'a': 0.001, 'e': 0.8195498933329256}",25,6,-28.73759301162798,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
201,False,"{'a': 0.001, 'e': 0.8187307530779818}",30,0,-109.00445220134372,"{0: 16, 1: 5, 2: 7, 3: 2, 4: 0}",0
202,False,"{'a': 0.001, 'e': 0.8179124315538594}",25,0,-176.60343825909763,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
203,False,"{'a': 0.001, 'e': 0.8170949279422366}",20,0,-65.82504506826916,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
204,False,"{'a': 0.001, 'e': 0.8162782414256099}",25,0,-106.22689971300062,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
205,False,"{'a': 0.001, 'e': 0.8154623711872927}",20,0,-73.94812798101172,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
206,False,"{'a': 0.001, 'e': 0.8146473164114145}",20,0,-45.259674045321745,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
207,False,"{'a': 0.001, 'e': 0.8138330762829207}",25,5,-116.51298409322281,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
208,False,"{'a': 0.001, 'e': 0.813019649987571}",25,0,-38.80150875976929,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
209,False,"{'a': 0.001, 'e': 0.812207036711939}",20,0,-42.83649372583518,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
210,False,"{'a': 0.001, 'e': 0.8113952356434114}",35,8,-98.70287528087925,"{0: 19, 1: 0, 2: 6, 3: 1, 4: 1}",1
211,False,"{'a': 0.001, 'e': 0.8105842459701871}",30,0,-195.62147544859224,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
212,False,"{'a': 0.001, 'e': 0.8097740668812763}",25,12,-2.0083649459432182,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.001, 'e': 0.8089646975664998}",20,0,-87.71614102148145,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
214,False,"{'a': 0.001, 'e': 0.8081561372164884}",20,0,5.480419383810496,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
215,False,"{'a': 0.001, 'e': 0.8073483850226815}",30,0,-200.1603613669011,"{0: 15, 1: 6, 2: 3, 3: 4, 4: 2}",0
216,False,"{'a': 0.001, 'e': 0.8065414401773269}",20,0,-205.07514741433351,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
217,False,"{'a': 0.001, 'e': 0.8057353018734796}",25,7,-128.86835848515472,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
218,False,"{'a': 0.001, 'e': 0.8049299693050015}",20,0,-91.54718927273123,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
219,False,"{'a': 0.001, 'e': 0.8041254416665596}",20,6,0.55067880943743,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.001, 'e': 0.8033217181536265}",20,0,-58.01037169947981,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
221,False,"{'a': 0.001, 'e': 0.8025187979624785}",30,0,-156.16166820258348,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
222,False,"{'a': 0.001, 'e': 0.8017166802901953}",20,0,-149.93208638676057,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
223,False,"{'a': 0.001, 'e': 0.8009153643346592}",20,0,-68.15464730271674,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
224,False,"{'a': 0.001, 'e': 0.8001148492945541}",30,6,-107.52441018717202,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 2}",1
225,False,"{'a': 0.001, 'e': 0.7993151343693651}",20,0,-98.24659009855796,"{0: 12, 1: 1, 2: 3, 3: 4, 4: 0}",0
226,False,"{'a': 0.001, 'e': 0.7985162187593771}",25,0,-137.22895398471874,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
227,False,"{'a': 0.001, 'e': 0.7977181016656743}",20,0,-64.88898159391557,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
228,False,"{'a': 0.001, 'e': 0.7969207822901396}",20,0,-30.263952753388406,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
229,False,"{'a': 0.001, 'e': 0.7961242598354538}",20,0,-91.75397707916709,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
230,False,"{'a': 0.001, 'e': 0.7953285335050939}",25,0,-58.931817298742665,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.001, 'e': 0.794533602503334}",20,0,-58.74255722933735,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
232,False,"{'a': 0.001, 'e': 0.7937394660352427}",25,0,-19.418465385074388,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
233,False,"{'a': 0.001, 'e': 0.7929461233066837}",20,0,-134.70564693465383,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
234,False,"{'a': 0.001, 'e': 0.792153573524314}",20,12,-2.6345610131613832,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.001, 'e': 0.7913618158955839}",25,15,-36.56229013955629,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.001, 'e': 0.7905708496287356}",20,0,-82.13306797796051,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
237,False,"{'a': 0.001, 'e': 0.7897806739328027}",20,0,-53.537362486272876,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
238,False,"{'a': 0.001, 'e': 0.7889912880176096}",30,0,-71.98639369387952,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",1
239,False,"{'a': 0.001, 'e': 0.7882026910937704}",20,0,-77.96953816112327,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
240,False,"{'a': 0.001, 'e': 0.7874148823726879}",20,0,-75.68017657896007,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
241,False,"{'a': 0.001, 'e': 0.7866278610665535}",25,0,-345.8017771886784,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 7}",0
242,False,"{'a': 0.001, 'e': 0.7858416263883455}",20,0,-53.43614894686426,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
243,False,"{'a': 0.001, 'e': 0.7850561775518295}",30,0,-153.41846110642672,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
244,False,"{'a': 0.001, 'e': 0.7842715137715565}",20,0,-41.24495980761579,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
245,False,"{'a': 0.001, 'e': 0.7834876342628625}",20,1,-39.647928195353025,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
